time,pnl
2025-06-04 02:45:00,-922.0923784304333
2025-06-04 02:50:00,-922.0923784304333
2025-06-04 02:55:00,-922.0923784304333
2025-06-04 03:00:00,-922.0923784304333
2025-06-04 03:05:00,-922.0923784304333
2025-06-04 03:10:00,-922.0923784304333
2025-06-04 03:15:00,-922.0923784304333
2025-06-04 03:20:00,-922.0923784304333
2025-06-04 03:25:00,-922.0923784304333
2025-06-04 03:30:00,-922.0923784304333
2025-06-04 03:35:00,-922.0923784304333
2025-06-04 03:40:00,-922.0923784304333
2025-06-04 03:45:00,-922.0923784304333
2025-06-04 03:50:00,-922.0923784304333
2025-06-04 03:55:00,-922.0923784304333
2025-06-04 04:00:00,-922.0923784304333
2025-06-04 04:05:00,-922.0923784304333
2025-06-04 04:10:00,-922.0923784304333
2025-06-04 04:15:00,-922.0923784304333
2025-06-04 04:20:00,-922.0923784304333
2025-06-04 04:25:00,-922.0923784304333
2025-06-04 04:30:00,-922.0923784304333
2025-06-04 04:35:00,-922.0923784304333
2025-06-04 04:40:00,-922.0923784304333
2025-06-04 04:45:00,-922.0923784304333
2025-06-04 04:50:00,-922.0923784304333
2025-06-04 04:55:00,-922.0923784304333
2025-06-04 05:00:00,-922.0923784304333
2025-06-04 05:05:00,-922.0923784304333
2025-06-04 05:10:00,-922.0923784304333
2025-06-04 05:15:00,-922.0923784304333
2025-06-04 05:20:00,-922.0923784304333
2025-06-04 05:25:00,-922.0923784304333
2025-06-04 05:30:00,-922.0923784304333
2025-06-04 05:35:00,-922.0923784304333
2025-06-04 05:40:00,-922.0923784304333
2025-06-04 05:45:00,-922.0923784304333
2025-06-04 05:50:00,-922.0923784304333
2025-06-04 05:55:00,-922.0923784304333
2025-06-04 06:00:00,-922.0923784304333
2025-06-04 06:05:00,-922.0923784304333
2025-06-04 06:10:00,-922.0923784304333
2025-06-04 06:15:00,-922.0923784304333
2025-06-04 06:20:00,-922.0923784304333
2025-06-04 06:25:00,-922.0923784304333
2025-06-04 06:30:00,-922.0923784304333
2025-06-04 06:35:00,-922.0923784304333
2025-06-04 06:40:00,-922.0923784304333
2025-06-04 06:45:00,-922.0923784304333
2025-06-04 06:50:00,-922.0923784304333
2025-06-04 06:55:00,-922.0923784304333
2025-06-04 07:00:00,-922.0923784304333
2025-06-04 07:05:00,-922.0923784304333
2025-06-04 07:10:00,-922.0923784304333
2025-06-04 07:15:00,-922.0923784304333
2025-06-04 07:20:00,-922.0923784304333
2025-06-04 07:25:00,-922.0923784304333
2025-06-04 07:30:00,-922.0923784304333
2025-06-04 07:35:00,-922.0923784304333
2025-06-04 07:40:00,-922.0923784304333
2025-06-04 07:45:00,-922.0923784304333
2025-06-04 07:50:00,-922.0923784304333
2025-06-04 07:55:00,-922.0923784304333
2025-06-04 08:00:00,-922.0923784304333
2025-06-04 08:05:00,-922.0923784304333
2025-06-04 08:10:00,-922.0923784304333
2025-06-04 08:15:00,-922.0923784304333
2025-06-04 08:20:00,-922.0923784304333
2025-06-04 08:25:00,-922.0923784304333
2025-06-04 08:30:00,-922.0923784304333
2025-06-04 08:35:00,-922.0923784304333
2025-06-04 08:40:00,-922.0923784304333
2025-06-04 08:45:00,-922.0923784304333
2025-06-04 08:50:00,-922.0923784304333
2025-06-04 08:55:00,-922.0923784304333
2025-06-04 09:00:00,-922.0923784304333
2025-06-04 09:05:00,-922.0923784304333
2025-06-04 09:10:00,-922.0923784304333
2025-06-04 09:15:00,-922.0923784304333
2025-06-04 09:20:00,-922.0923784304333
2025-06-04 09:25:00,-922.0923784304333
2025-06-04 09:30:00,-922.0923784304333
2025-06-04 09:35:00,-922.0923784304333
2025-06-04 09:40:00,-922.0923784304333
2025-06-04 09:45:00,-922.0923784304333
2025-06-04 09:50:00,-922.0923784304333
2025-06-04 09:55:00,-922.0923784304333
2025-06-04 10:00:00,-922.0923784304333
2025-06-04 10:05:00,-922.0923784304333
2025-06-04 10:10:00,-922.0923784304333
2025-06-04 10:15:00,-922.0923784304333
2025-06-04 10:20:00,-922.0923784304333
2025-06-04 10:25:00,-922.0923784304333
2025-06-04 10:30:00,-922.0923784304333
2025-06-04 10:35:00,-922.0923784304333
2025-06-04 10:40:00,-922.0923784304333
2025-06-04 10:45:00,-922.0923784304333
2025-06-04 10:50:00,-922.0923784304333
2025-06-04 10:55:00,-922.0923784304333
2025-06-04 11:00:00,-922.0923784304333
2025-06-04 11:05:00,-922.0923784304333
2025-06-04 11:10:00,-922.0923784304333
2025-06-04 11:15:00,-922.0923784304333
2025-06-04 11:20:00,-922.0923784304333
2025-06-04 11:25:00,-922.0923784304333
2025-06-04 11:30:00,-922.0923784304333
2025-06-04 11:35:00,-922.0923784304333
2025-06-04 11:40:00,-922.0923784304333
2025-06-04 11:45:00,-922.0923784304333
2025-06-04 11:50:00,-922.0923784304333
2025-06-04 11:55:00,-922.0923784304333
2025-06-04 12:00:00,-922.0923784304333
2025-06-04 12:05:00,-922.0923784304333
2025-06-04 12:10:00,-922.0923784304333
2025-06-04 12:15:00,-922.0923784304333
2025-06-04 12:20:00,-922.0923784304333
2025-06-04 12:25:00,-922.0923784304333
2025-06-04 12:30:00,-922.0923784304333
2025-06-04 12:35:00,-922.0923784304333
2025-06-04 12:40:00,-922.0923784304333
2025-06-04 12:45:00,-922.0923784304333
2025-06-04 12:50:00,-922.0923784304333
2025-06-04 12:55:00,-922.0923784304333
2025-06-04 13:00:00,-190.59254185439028
2025-06-04 13:05:00,-191.53365671639023
2025-06-04 13:10:00,-192.9165940593902
2025-06-04 13:15:00,-191.15788232639028
2025-06-04 13:20:00,-188.70940619539027
2025-06-04 13:25:00,-190.48686329539026
2025-06-04 13:30:00,-187.03837303239033
2025-06-04 13:35:00,-186.4411607013903
2025-06-04 13:40:00,-189.56364635039023
2025-06-04 13:45:00,-188.4639336063903
2025-06-04 13:50:00,-194.48006365039026
2025-06-04 13:55:00,-194.71578177939017
2025-06-04 14:00:00,-209.59967148339007
2025-06-04 14:05:00,-215.96315859039026
2025-06-04 14:10:00,-209.57221219639024
2025-06-04 14:15:00,-204.26641944239026
2025-06-04 14:20:00,-202.28530977439033
2025-06-04 14:25:00,-201.4958418033903
2025-06-04 14:30:00,-200.79528046539014
2025-06-04 14:35:00,-197.7618540773903
2025-06-04 14:40:00,-196.29416364439027
2025-06-04 14:45:00,-194.5423743993901
2025-06-04 14:50:00,-192.35236794039025
2025-06-04 14:55:00,-188.28360000839035
2025-06-04 15:00:00,-187.7911974033903
2025-06-04 15:05:00,-185.3270120883903
2025-06-04 15:10:00,-184.7460460343903
2025-06-04 15:15:00,-182.3324180213903
2025-06-04 15:20:00,-181.25849257239037
2025-06-04 15:25:00,-180.57129460539028
2025-06-04 15:30:00,-178.62571254239032
2025-06-04 15:35:00,-177.73894067239024
2025-06-04 15:40:00,-177.79886259839026
2025-06-04 15:45:00,-177.01559008039038
2025-06-04 15:50:00,-176.07568496339042
2025-06-04 15:55:00,-175.86129235639027
2025-06-04 16:00:00,-174.1962617283902
2025-06-04 16:05:00,-173.08552490239032
2025-06-04 16:10:00,-172.69403402939037
2025-06-04 16:15:00,-171.74324032639032
2025-06-04 16:20:00,-171.36427474539033
2025-06-04 16:25:00,-172.41752849039034
2025-06-04 16:30:00,-170.6702462853903
2025-06-04 16:35:00,-169.48096636039025
2025-06-04 16:40:00,-169.10496604939027
2025-06-04 16:45:00,-167.46428820239026
2025-06-04 16:50:00,-164.96991163539025
2025-06-04 16:55:00,-164.59394525539034
2025-06-04 17:00:00,-163.69742398739032
2025-06-04 17:05:00,-163.20834982739024
2025-06-04 17:10:00,-161.2112091823903
2025-06-04 17:15:00,-160.53526980639032
2025-06-04 17:20:00,-159.9804343753903
2025-06-04 17:25:00,-160.66129363039028
2025-06-04 17:30:00,-158.67476454639012
2025-06-04 17:35:00,-159.98824408539025
2025-06-04 17:40:00,-159.2672930263903
2025-06-04 17:45:00,-159.78518553939017
2025-06-04 17:50:00,-161.17799480539014
2025-06-04 17:55:00,-160.16520565439026
2025-06-04 18:00:00,-154.51791228039014
2025-06-04 18:05:00,-155.10399225439022
2025-06-04 18:10:00,-155.61586557439017
2025-06-04 18:15:00,-154.61959392639022
2025-06-04 18:20:00,-154.29815513439013
2025-06-04 18:25:00,-154.50073091039013
2025-06-04 18:30:00,-154.78307408139023
2025-06-04 18:35:00,-155.34573242439006
2025-06-04 18:40:00,-155.28909203139023
2025-06-04 18:45:00,-156.98986658039024
2025-06-04 18:50:00,-156.5723840823901
2025-06-04 18:55:00,-158.1572963223902
2025-06-04 19:00:00,-155.1988870353901
2025-06-04 19:05:00,-158.98535849939032
2025-06-04 19:10:00,-158.6249296133903
2025-06-04 19:15:00,-156.03556677939008
2025-06-04 19:20:00,-155.44058949839012
2025-06-04 19:25:00,-158.05832260739027
2025-06-04 19:30:00,-156.68018846839033
2025-06-04 19:35:00,-154.3176510413901
2025-06-04 19:40:00,-151.70970486339007
2025-06-04 19:45:00,-151.3120350083903
2025-06-04 19:50:00,-152.11666291339014
2025-06-04 19:55:00,-154.0578083733903
2025-06-04 20:00:00,-157.87517023539016
2025-06-04 20:05:00,-157.7290391923902
2025-06-04 20:10:00,-160.28782803139023
2025-06-04 20:15:00,-168.32989233039012
2025-06-04 20:20:00,-172.04352905439015
2025-06-04 20:25:00,-165.03506778239017
2025-06-04 20:30:00,-165.18739425139023
2025-06-04 20:35:00,-164.45166992339028
2025-06-04 20:40:00,-161.13886522639024
2025-06-04 20:45:00,-163.3149524183903
2025-06-04 20:50:00,-162.52628837939034
2025-06-04 20:55:00,-166.1406988363902
2025-06-04 21:00:00,-169.4168912043902
2025-06-04 21:05:00,-166.09201073339017
2025-06-04 21:10:00,-159.48877363839011
2025-06-04 21:15:00,-163.6635804583902
2025-06-04 21:20:00,-164.15839859439023
2025-06-04 21:25:00,-161.55000440539033
2025-06-04 21:30:00,-153.6791714433901
2025-06-04 21:35:00,-153.20857830539006
2025-06-04 21:40:00,-152.70613739839024
2025-06-04 21:45:00,-148.16428694139023
2025-06-04 21:50:00,-148.86564958439016
2025-06-04 21:55:00,-151.16202238039028
2025-06-04 22:00:00,-152.7859610063902
2025-06-04 22:05:00,-154.46017464839025
2025-06-04 22:10:00,-150.48570550739015
2025-06-04 22:15:00,-146.59638036139023
2025-06-04 22:20:00,-152.36397185939023
2025-06-04 22:25:00,-153.4153911863902
2025-06-04 22:30:00,-153.35313611939017
2025-06-04 22:35:00,-150.80664861539032
2025-06-04 22:40:00,-150.25602849739022
2025-06-04 22:45:00,-152.4193971993903
2025-06-04 22:50:00,-152.46414579539027
2025-06-04 22:55:00,-152.7679230353902
2025-06-04 23:00:00,-155.10336764639027
2025-06-04 23:05:00,-150.94763730939036
2025-06-04 23:10:00,-152.97953441039027
2025-06-04 23:15:00,-155.1666948123903
2025-06-04 23:20:00,-155.72678619539028
2025-06-04 23:25:00,-156.53796184939034
2025-06-04 23:30:00,-154.12953916439034
2025-06-04 23:35:00,-154.72140548339013
2025-06-04 23:40:00,-151.95715711039026
2025-06-04 23:45:00,-150.71097973739023
2025-06-04 23:50:00,-151.78271358739033
2025-06-04 23:55:00,-153.72727313939032
2025-06-05 00:00:00,-22.89716196045726
2025-06-05 00:05:00,-22.89716196045726
2025-06-05 00:10:00,-22.89716196045726
2025-06-05 00:15:00,-22.89716196045726
2025-06-05 00:20:00,-22.89716196045726
2025-06-05 00:25:00,-22.89716196045726
2025-06-05 00:30:00,-22.89716196045726
2025-06-05 00:35:00,-22.89716196045726
2025-06-05 00:40:00,-22.89716196045726
2025-06-05 00:45:00,-22.89716196045726
2025-06-05 00:50:00,-22.89716196045726
2025-06-05 00:55:00,-22.89716196045726
2025-06-05 01:00:00,-22.89716196045726
2025-06-05 01:05:00,-22.89716196045726
2025-06-05 01:10:00,-22.89716196045726
2025-06-05 01:15:00,-22.89716196045726
2025-06-05 01:20:00,-22.89716196045726
2025-06-05 01:25:00,-22.89716196045726
2025-06-05 01:30:00,-22.89716196045726
2025-06-05 01:35:00,-22.89716196045726
2025-06-05 01:40:00,-22.89716196045726
2025-06-05 01:45:00,-22.89716196045726
2025-06-05 01:50:00,-22.89716196045726
2025-06-05 01:55:00,-22.89716196045726
2025-06-05 02:00:00,-22.89716196045726
2025-06-05 02:05:00,-22.89716196045726
2025-06-05 02:10:00,-22.89716196045726
2025-06-05 02:15:00,-22.89716196045726
2025-06-05 02:20:00,-22.89716196045726
2025-06-05 02:25:00,-22.89716196045726
2025-06-05 02:30:00,-22.89716196045726
2025-06-05 02:35:00,-22.89716196045726
2025-06-05 02:40:00,-22.89716196045726
2025-06-05 02:45:00,-22.89716196045726
2025-06-05 02:50:00,-22.89716196045726
2025-06-05 02:55:00,-22.89716196045726
2025-06-05 03:00:00,-22.89716196045726
2025-06-05 03:05:00,-22.89716196045726
2025-06-05 03:10:00,-22.89716196045726
2025-06-05 03:15:00,-22.89716196045726
2025-06-05 03:20:00,-22.89716196045726
2025-06-05 03:25:00,-22.89716196045726
2025-06-05 03:30:00,-22.89716196045726
2025-06-05 03:35:00,-22.89716196045726
2025-06-05 03:40:00,-22.89716196045726
2025-06-05 03:45:00,-22.89716196045726
2025-06-05 03:50:00,-22.89716196045726
2025-06-05 03:55:00,-22.89716196045726
2025-06-05 04:00:00,-22.89716196045726
2025-06-05 04:05:00,-22.89716196045726
2025-06-05 04:10:00,-22.89716196045726
2025-06-05 04:15:00,-22.89716196045726
2025-06-05 04:20:00,-22.89716196045726
2025-06-05 04:25:00,-22.89716196045726
2025-06-05 04:30:00,-22.89716196045726
2025-06-05 04:35:00,-22.89716196045726
2025-06-05 04:40:00,-22.89716196045726
2025-06-05 04:45:00,-22.89716196045726
2025-06-05 04:50:00,-22.89716196045726
2025-06-05 04:55:00,-22.89716196045726
2025-06-05 05:00:00,-22.89716196045726
2025-06-05 05:05:00,-22.89716196045726
2025-06-05 05:10:00,-22.89716196045726
2025-06-05 05:15:00,-22.89716196045726
2025-06-05 05:20:00,-22.89716196045726
2025-06-05 05:25:00,-22.89716196045726
2025-06-05 05:30:00,-22.89716196045726
2025-06-05 05:35:00,-22.89716196045726
2025-06-05 05:40:00,-22.89716196045726
2025-06-05 05:45:00,-22.89716196045726
2025-06-05 05:50:00,-22.89716196045726
2025-06-05 05:55:00,-22.89716196045726
2025-06-05 06:00:00,-22.89716196045726
2025-06-05 06:05:00,-22.89716196045726
2025-06-05 06:10:00,-22.89716196045726
2025-06-05 06:15:00,-22.89716196045726
2025-06-05 06:20:00,-22.89716196045726
2025-06-05 06:25:00,-22.89716196045726
2025-06-05 06:30:00,-22.89716196045726
2025-06-05 06:35:00,-22.89716196045726
2025-06-05 06:40:00,-22.89716196045726
2025-06-05 06:45:00,-22.89716196045726
2025-06-05 06:50:00,-22.89716196045726
2025-06-05 06:55:00,-22.89716196045726
2025-06-05 07:00:00,-22.89716196045726
2025-06-05 07:05:00,-22.89716196045726
2025-06-05 07:10:00,-22.89716196045726
2025-06-05 07:15:00,-22.89716196045726
2025-06-05 07:20:00,-22.89716196045726
2025-06-05 07:25:00,-22.89716196045726
2025-06-05 07:30:00,-22.89716196045726
2025-06-05 07:35:00,-22.89716196045726
2025-06-05 07:40:00,-22.89716196045726
2025-06-05 07:45:00,-22.89716196045726
2025-06-05 07:50:00,-22.89716196045726
2025-06-05 07:55:00,-22.89716196045726
2025-06-05 08:00:00,-22.89716196045726
2025-06-05 08:05:00,-22.89716196045726
2025-06-05 08:10:00,-22.89716196045726
2025-06-05 08:15:00,-22.89716196045726
2025-06-05 08:20:00,-22.89716196045726
2025-06-05 08:25:00,-22.89716196045726
2025-06-05 08:30:00,-22.89716196045726
2025-06-05 08:35:00,-22.89716196045726
2025-06-05 08:40:00,-22.89716196045726
2025-06-05 08:45:00,-22.89716196045726
2025-06-05 08:50:00,-22.89716196045726
2025-06-05 08:55:00,-22.89716196045726
2025-06-05 09:00:00,-22.89716196045726
2025-06-05 09:05:00,-22.89716196045726
2025-06-05 09:10:00,-22.89716196045726
2025-06-05 09:15:00,-22.89716196045726
2025-06-05 09:20:00,-22.89716196045726
2025-06-05 09:25:00,-22.89716196045726
2025-06-05 09:30:00,-22.89716196045726
2025-06-05 09:35:00,-22.89716196045726
2025-06-05 09:40:00,-22.89716196045726
2025-06-05 09:45:00,-22.89716196045726
2025-06-05 09:50:00,-22.89716196045726
2025-06-05 09:55:00,-22.89716196045726
2025-06-05 10:00:00,-22.89716196045726
2025-06-05 10:05:00,-22.89716196045726
2025-06-05 10:10:00,-22.89716196045726
2025-06-05 10:15:00,-22.89716196045726
2025-06-05 10:20:00,-22.89716196045726
2025-06-05 10:25:00,-22.89716196045726
2025-06-05 10:30:00,-22.89716196045726
2025-06-05 10:35:00,-22.89716196045726
2025-06-05 10:40:00,-22.89716196045726
2025-06-05 10:45:00,-22.89716196045726
2025-06-05 10:50:00,-22.89716196045726
2025-06-05 10:55:00,-22.89716196045726
2025-06-05 11:00:00,-22.89716196045726
2025-06-05 11:05:00,-22.89716196045726
2025-06-05 11:10:00,-22.89716196045726
2025-06-05 11:15:00,-22.89716196045726
2025-06-05 11:20:00,-22.89716196045726
2025-06-05 11:25:00,-22.89716196045726
2025-06-05 11:30:00,-22.89716196045726
2025-06-05 11:35:00,-22.89716196045726
2025-06-05 11:40:00,-22.89716196045726
2025-06-05 11:45:00,-22.89716196045726
2025-06-05 11:50:00,-22.89716196045726
2025-06-05 11:55:00,-22.89716196045726
2025-06-05 12:00:00,-22.89716196045726
2025-06-05 12:05:00,-22.89716196045726
2025-06-05 12:10:00,-22.89716196045726
2025-06-05 12:15:00,-22.89716196045726
2025-06-05 12:20:00,-22.89716196045726
2025-06-05 12:25:00,-22.89716196045726
2025-06-05 12:30:00,-22.89716196045726
2025-06-05 12:35:00,-22.89716196045726
2025-06-05 12:40:00,-22.89716196045726
2025-06-05 12:45:00,-22.89716196045726
2025-06-05 12:50:00,-22.89716196045726
2025-06-05 12:55:00,-22.89716196045726
2025-06-05 13:00:00,739.6843584787542
2025-06-05 13:05:00,505.14297206386294
2025-06-05 13:10:00,505.14297206386294
2025-06-05 13:15:00,505.14297206386294
2025-06-05 13:20:00,505.14297206386294
2025-06-05 13:25:00,505.14297206386294
2025-06-05 13:30:00,505.14297206386294
2025-06-05 13:35:00,505.14297206386294
2025-06-05 13:40:00,505.14297206386294
2025-06-05 13:45:00,505.14297206386294
2025-06-05 13:50:00,505.14297206386294
2025-06-05 13:55:00,505.14297206386294
2025-06-05 14:00:00,505.14297206386294
2025-06-05 14:05:00,505.14297206386294
2025-06-05 14:10:00,505.14297206386294
2025-06-05 14:15:00,505.14297206386294
2025-06-05 14:20:00,505.14297206386294
2025-06-05 14:25:00,505.14297206386294
2025-06-05 14:30:00,505.14297206386294
2025-06-05 14:35:00,505.14297206386294
2025-06-05 14:40:00,505.14297206386294
2025-06-05 14:45:00,505.14297206386294
2025-06-05 14:50:00,505.14297206386294
2025-06-05 14:55:00,505.14297206386294
2025-06-05 15:00:00,505.14297206386294
2025-06-05 15:05:00,505.14297206386294
2025-06-05 15:10:00,505.14297206386294
2025-06-05 15:15:00,505.14297206386294
2025-06-05 15:20:00,505.14297206386294
2025-06-05 15:25:00,505.14297206386294
2025-06-05 15:30:00,505.14297206386294
2025-06-05 15:35:00,505.14297206386294
2025-06-05 15:40:00,505.14297206386294
2025-06-05 15:45:00,505.14297206386294
2025-06-05 15:50:00,505.14297206386294
2025-06-05 15:55:00,505.14297206386294
2025-06-05 16:00:00,505.14297206386294
2025-06-05 16:05:00,505.14297206386294
2025-06-05 16:10:00,505.14297206386294
2025-06-05 16:15:00,505.14297206386294
2025-06-05 16:20:00,505.14297206386294
2025-06-05 16:25:00,505.14297206386294
2025-06-05 16:30:00,505.14297206386294
2025-06-05 16:35:00,505.14297206386294
2025-06-05 16:40:00,505.14297206386294
2025-06-05 16:45:00,505.14297206386294
2025-06-05 16:50:00,505.14297206386294
2025-06-05 16:55:00,505.14297206386294
2025-06-05 17:00:00,505.14297206386294
2025-06-05 17:05:00,505.14297206386294
2025-06-05 17:10:00,505.14297206386294
2025-06-05 17:15:00,505.14297206386294
2025-06-05 17:20:00,505.14297206386294
2025-06-05 17:25:00,505.14297206386294
2025-06-05 17:30:00,505.14297206386294
2025-06-05 17:35:00,505.14297206386294
2025-06-05 17:40:00,505.14297206386294
2025-06-05 17:45:00,505.14297206386294
2025-06-05 17:50:00,505.14297206386294
2025-06-05 17:55:00,505.14297206386294
2025-06-05 18:00:00,505.14297206386294
2025-06-05 18:05:00,505.14297206386294
2025-06-05 18:10:00,505.14297206386294
2025-06-05 18:15:00,505.14297206386294
2025-06-05 18:20:00,505.14297206386294
2025-06-05 18:25:00,505.14297206386294
2025-06-05 18:30:00,505.14297206386294
2025-06-05 18:35:00,505.14297206386294
2025-06-05 18:40:00,505.14297206386294
2025-06-05 18:45:00,505.14297206386294
2025-06-05 18:50:00,505.14297206386294
2025-06-05 18:55:00,505.14297206386294
2025-06-05 19:00:00,505.14297206386294
2025-06-05 19:05:00,505.14297206386294
2025-06-05 19:10:00,505.14297206386294
2025-06-05 19:15:00,505.14297206386294
2025-06-05 19:20:00,505.14297206386294
2025-06-05 19:25:00,505.14297206386294
2025-06-05 19:30:00,505.14297206386294
2025-06-05 19:35:00,505.14297206386294
2025-06-05 19:40:00,505.14297206386294
2025-06-05 19:45:00,505.14297206386294
2025-06-05 19:50:00,505.14297206386294
2025-06-05 19:55:00,505.14297206386294
2025-06-05 20:00:00,505.14297206386294
2025-06-05 20:05:00,505.14297206386294
2025-06-05 20:10:00,505.14297206386294
2025-06-05 20:15:00,505.14297206386294
2025-06-05 20:20:00,505.14297206386294
2025-06-05 20:25:00,505.14297206386294
2025-06-05 20:30:00,505.14297206386294
2025-06-05 20:35:00,505.14297206386294
2025-06-05 20:40:00,505.14297206386294
2025-06-05 20:45:00,505.14297206386294
2025-06-05 20:50:00,505.14297206386294
2025-06-05 20:55:00,505.14297206386294
2025-06-05 21:00:00,505.14297206386294
2025-06-05 21:05:00,505.14297206386294
2025-06-05 21:10:00,505.14297206386294
2025-06-05 21:15:00,505.14297206386294
2025-06-05 21:20:00,505.14297206386294
2025-06-05 21:25:00,505.14297206386294
2025-06-05 21:30:00,505.14297206386294
2025-06-05 21:35:00,505.14297206386294
2025-06-05 21:40:00,505.14297206386294
2025-06-05 21:45:00,505.14297206386294
2025-06-05 21:50:00,505.14297206386294
2025-06-05 21:55:00,505.14297206386294
2025-06-05 22:00:00,505.14297206386294
2025-06-05 22:05:00,505.14297206386294
2025-06-05 22:10:00,505.14297206386294
2025-06-05 22:15:00,505.14297206386294
2025-06-05 22:20:00,505.14297206386294
2025-06-05 22:25:00,505.14297206386294
2025-06-05 22:30:00,505.14297206386294
2025-06-05 22:35:00,505.14297206386294
2025-06-05 22:40:00,505.14297206386294
2025-06-05 22:45:00,505.14297206386294
2025-06-05 22:50:00,505.14297206386294
2025-06-05 22:55:00,505.14297206386294
2025-06-05 23:00:00,505.14297206386294
2025-06-05 23:05:00,505.14297206386294
2025-06-05 23:10:00,505.14297206386294
2025-06-05 23:15:00,505.14297206386294
2025-06-05 23:20:00,505.14297206386294
2025-06-05 23:25:00,505.14297206386294
2025-06-05 23:30:00,505.14297206386294
2025-06-05 23:35:00,505.14297206386294
2025-06-05 23:40:00,505.14297206386294
2025-06-05 23:45:00,505.14297206386294
2025-06-05 23:50:00,505.14297206386294
2025-06-05 23:55:00,505.14297206386294
2025-06-06 00:00:00,505.14297206386294
2025-06-06 00:05:00,505.14297206386294
2025-06-06 00:10:00,505.14297206386294
2025-06-06 00:15:00,505.14297206386294
2025-06-06 00:20:00,505.14297206386294
2025-06-06 00:25:00,505.14297206386294
2025-06-06 00:30:00,505.14297206386294
2025-06-06 00:35:00,505.14297206386294
2025-06-06 00:40:00,505.14297206386294
2025-06-06 00:45:00,505.14297206386294
2025-06-06 00:50:00,505.14297206386294
2025-06-06 00:55:00,505.14297206386294
2025-06-06 01:00:00,505.14297206386294
2025-06-06 01:05:00,505.14297206386294
2025-06-06 01:10:00,505.14297206386294
2025-06-06 01:15:00,505.14297206386294
2025-06-06 01:20:00,505.14297206386294
2025-06-06 01:25:00,505.14297206386294
2025-06-06 01:30:00,505.14297206386294
2025-06-06 01:35:00,505.14297206386294
2025-06-06 01:40:00,505.14297206386294
2025-06-06 01:45:00,505.14297206386294
2025-06-06 01:50:00,505.14297206386294
2025-06-06 01:55:00,505.14297206386294
2025-06-06 02:00:00,505.14297206386294
2025-06-06 02:05:00,505.14297206386294
2025-06-06 02:10:00,505.14297206386294
2025-06-06 02:15:00,505.14297206386294
2025-06-06 02:20:00,505.14297206386294
2025-06-06 02:25:00,505.14297206386294
2025-06-06 02:30:00,505.14297206386294
2025-06-06 02:35:00,505.14297206386294
2025-06-06 02:40:00,505.14297206386294
2025-06-06 02:45:00,505.14297206386294
2025-06-06 02:50:00,505.14297206386294
2025-06-06 02:55:00,505.14297206386294
2025-06-06 03:00:00,505.14297206386294
2025-06-06 03:05:00,505.14297206386294
2025-06-06 03:10:00,505.14297206386294
2025-06-06 03:15:00,505.14297206386294
2025-06-06 03:20:00,505.14297206386294
2025-06-06 03:25:00,505.14297206386294
2025-06-06 03:30:00,505.14297206386294
2025-06-06 03:35:00,505.14297206386294
2025-06-06 03:40:00,505.14297206386294
2025-06-06 03:45:00,505.14297206386294
2025-06-06 03:50:00,505.14297206386294
2025-06-06 03:55:00,505.14297206386294
2025-06-06 04:00:00,505.14297206386294
2025-06-06 04:05:00,505.14297206386294
2025-06-06 04:10:00,505.14297206386294
2025-06-06 04:15:00,505.14297206386294
2025-06-06 04:20:00,505.14297206386294
2025-06-06 04:25:00,505.14297206386294
2025-06-06 04:30:00,505.14297206386294
2025-06-06 04:35:00,505.14297206386294
2025-06-06 04:40:00,505.14297206386294
2025-06-06 04:45:00,505.14297206386294
2025-06-06 04:50:00,505.14297206386294
2025-06-06 04:55:00,505.14297206386294
2025-06-06 05:00:00,505.14297206386294
2025-06-06 05:05:00,505.14297206386294
2025-06-06 05:10:00,505.14297206386294
2025-06-06 05:15:00,505.14297206386294
2025-06-06 05:20:00,505.14297206386294
2025-06-06 05:25:00,505.14297206386294
2025-06-06 05:30:00,505.14297206386294
2025-06-06 05:35:00,505.14297206386294
2025-06-06 05:40:00,505.14297206386294
2025-06-06 05:45:00,505.14297206386294
2025-06-06 05:50:00,505.14297206386294
2025-06-06 05:55:00,505.14297206386294
2025-06-06 06:00:00,505.14297206386294
2025-06-06 06:05:00,505.14297206386294
2025-06-06 06:10:00,505.14297206386294
2025-06-06 06:15:00,505.14297206386294
2025-06-06 06:20:00,505.14297206386294
2025-06-06 06:25:00,505.14297206386294
2025-06-06 06:30:00,505.14297206386294
2025-06-06 06:35:00,505.14297206386294
2025-06-06 06:40:00,505.14297206386294
2025-06-06 06:45:00,505.14297206386294
2025-06-06 06:50:00,505.14297206386294
2025-06-06 06:55:00,505.14297206386294
2025-06-06 07:00:00,505.14297206386294
2025-06-06 07:05:00,505.14297206386294
2025-06-06 07:10:00,505.14297206386294
2025-06-06 07:15:00,505.14297206386294
2025-06-06 07:20:00,505.14297206386294
2025-06-06 07:25:00,505.14297206386294
2025-06-06 07:30:00,505.14297206386294
2025-06-06 07:35:00,505.14297206386294
2025-06-06 07:40:00,505.14297206386294
2025-06-06 07:45:00,505.14297206386294
2025-06-06 07:50:00,505.14297206386294
2025-06-06 07:55:00,505.14297206386294
2025-06-06 08:00:00,505.14297206386294
2025-06-06 08:05:00,505.14297206386294
2025-06-06 08:10:00,505.14297206386294
2025-06-06 08:15:00,505.14297206386294
2025-06-06 08:20:00,505.14297206386294
2025-06-06 08:25:00,505.14297206386294
2025-06-06 08:30:00,505.14297206386294
